sentence,sentence_clean,gold_label,label_id
"Gemei Order gareko Geemy aayo, yo fraud vayana Ra?",gemei order gareko geemy aayo yo fraud vayana ra,negative,0
Average product… price 600 samma vako vae thik hunxa expensive,average product price samma vako vae thik hunxa expensive,neutral,2
Bluetooth 5.1 use garxa tara ali ali glitch xa,bluetooth use garxa tara ali ali glitch xa,negative,0
Foto chha Megaslim..Saman aayo Meghaslim...Lets see quality kasto chha,foto chha megaslim saman aayo meghaslim let us see quality kasto chha,positive,1
hoiyaaa,hoiyaaa,neutral,2
dammi lagyo .,dammi lagyo,positive,1
bad quality 1 barsha pani nachilikana dekhauna chadyo. mero data haru sabai gayo.,bad quality barsha pani nachilikana dekhauna chadyo mero data haru sabai gayo,negative,0
Gooodddd,gooodddd,positive,1
"glue lako, chutina lako piece raixa duitai😑😑",glue lako chutina lako piece raixa duitai,negative,0
Daami raixa sabai kura raixa,daami raixa sabai kura raixa,positive,1
dami xa,dami xa,positive,1
❤️‍🔥aago,aago,positive,1
Haat chatney swaad xaa ...\n\nvery good ...,haat chatney swaad xaa n nvery good,positive,1
400 ko Mal thik thikai raixa,ko mal thik thikai raixa,neutral,2
Halka damaged raixa but overall ramro lageyo,halka damaged raixa but overall ramro lageyo,neutral,2
dherai nai sano vo,dherai nai sano vo,negative,0
Herda ramro xa use garepaxi will edit,herda ramro xa use garepaxi will edit,neutral,2
bag ramro lagyo 👌 pic ma dekhako jastai xa,bag ramro lagyo pic ma dekhako jastai xa,positive,1
dherai ramro  xa tq,dherai ramro xa tq,positive,1
good photo ma dekako sabai xa tihkai xa,good photo ma dekako sabai xa tihkai xa,positive,1
frequent electric shock lagira xa ke garne hola?,frequent electric shock lagira xa ke garne hola,negative,0
Expectations vs reality vayo\nsocheko Vanda ramro quality loved it,expectations vs reality vayo nsocheko vanda ramro quality loved it,positive,1
Daami raixa sabai kura raixa,daami raixa sabai kura raixa,positive,1
"be careful guys,... duplicate product paryo hai mero ta....fokat 6000 chuna lounu khoje ra chan....tapai haru na jhukinus..",be careful guys duplicate product paryo hai mero ta fokat chuna lounu khoje ra chan tapai haru na jhukinus,negative,0
Charging Cable Hudo rahexa Vaaideko vaye raamro huntheyo . ON Garna Sensor System rahex Raamro laageyo . Overall Price anusar Raamro xa,charging cable hudo rahexa vaaideko vaye raamro huntheyo on garna sensor system rahex raamro laageyo overall price anusar raamro xa,positive,1
Aali kati sano vayo but okeeee..,aali kati sano vayo but okeeee,positive,1
2 ta mqtrai deara zhan 2 ta maga ko 5x2 dincha bhanera saaf thagi. (it literally states 5 layers 6 pcs ) ang gives you 2 pcs. so sad Daraz,ta mqtrai deara zhan ta maga ko x dincha bhanera saaf thagi it literally states layers pcs ang gives you pcs so sad daraz,negative,0
dami xa aaile samma 1 months vayo use garako,dami xa aaile samma months vayo use garako,positive,1
ekdamai khatra xa product\nphoto ma jasto xa testai xa❤️,ekdamai khatra xa product nphoto ma jasto xa testai xa,positive,1
dami xa aaile samma 1 months vayo use garako,dami xa aaile samma months vayo use garako,positive,1
ekdum ramro xa... color ta Malai lastai maan pryo😍😍thank you,ekdum ramro xa color ta malai lastai maan pryo thank you,positive,1
Ekdam maan paryo malai chai,ekdam maan paryo malai chai,positive,1
2xl leko. thulo vayo. XL size sanga exchange garna milxa?,xl leko thulo vayo xl size sanga exchange garna milxa,negative,0
ekdamai ramro cha best quality xa. tara ringlight  socheko jati thulo xaina sano xa\n ani stand pani 7 fit samma gayena.tara pani thikai xa aaba dekhi yesto nahos🫴♥️,ekdamai ramro cha best quality xa tara ringlight socheko jati thulo xaina sano xa n ani stand pani fit samma gayena tara pani thikai xa aaba dekhi yesto nahos,positive,1
Dharaiiiiiiiiiiii ramro xa ♥️ \nThank you daraz 🤝,dharaiiiiiiiiiiii ramro xa nthank you daraz,positive,1
book ramro xa but mero ma pg 135 dekhi 512 samma gayev raixa and 512 dekhi last samma book nai double xa \nreturn mageko xu \n\nferi order garda ramro rw complete aahoss,book ramro xa but mero ma pg dekhi samma gayev raixa and dekhi last samma book nai double xa nreturn mageko xu n nferi order garda ramro rw complete aahoss,negative,0
Daaami,daaami,positive,1
gift diyako khusi vyo,gift diyako khusi vyo,positive,1
Color ni mithoo ramrooo xa,color ni mithoo ramrooo xa,positive,1
Ghatiya earphone ever. Paisa lige paxi thorai kaam lagni ta dine garnu.,ghatiya earphone ever paisa lige paxi thorai kaam lagni ta dine garnu,negative,0
Book thik xa😀,book thik xa,positive,1
Ekdum mittho yummy 😋🤤,ekdum mittho yummy,positive,1
"golden bhaneko black 🖤🖤 ma aayo,..\nTara Kam chai thik xa",golden bhaneko black ma aayo ntara kam chai thik xa,positive,1
553 Rupee Liyer NA Ramamro Cover Pathaeko Chh\nMatra Chorne Kam Chh Yo,rupee liyer na ramamro cover pathaeko chh nmatra chorne kam chh yo,negative,0
ekdam mitho ramro pareko chha,ekdam mitho ramro pareko chha,positive,1
dami,dami,positive,1
Dami,dami,positive,1
grea,grea,positive,1
dherai ramro xa,dherai ramro xa,positive,1
Glasses price aanushar dherai ramro xa \n150 bhanda ni Kam xa price I just loved it 😘\nAni packaging k kura garnu parda ekdam ramro \nAni product pni ramro xa ❣️\n\nproblem kxa vaney ni chasma Dami xa 😊😁,glasses price aanushar dherai ramro xa n bhanda ni kam xa price i just loved it nani packaging k kura garnu parda ekdam ramro nani product pni ramro xa n nproblem kxa vaney ni chasma dami xa,positive,1
2xl leko. thulo vayo. XL size sanga exchange garna milxa?,xl leko thulo vayo xl size sanga exchange garna milxa,negative,0
ek dam damii xah jasto vniko thiya tesatai aako xah,ek dam damii xah jasto vniko thiya tesatai aako xah,positive,1
Ekdamai ramro product xa🥰🥰❤️,ekdamai ramro product xa,positive,1
"euta ko pic dekhayera arko Saman pathaune?k ho yesto?firta gardinchu,yesta jabo kasle laucha yo jhur cap?",euta ko pic dekhayera arko saman pathaune k ho yesto firta gardinchu yesta jabo kasle laucha yo jhur cap,negative,0
Charge nai tikirako xaina yrr 3/4 ghanta charge garda ni light ekxin mai nivihalxa,charge nai tikirako xaina yrr ghanta charge garda ni light ekxin mai nivihalxa,negative,0
Glasses price aanushar dherai ramro xa \n150 bhanda ni Kam xa price I just loved it 😘\nAni packaging k kura garnu parda ekdam ramro \nAni product pni ramro xa ❣️\n\nproblem kxa vaney ni chasma Dami xa 😊😁,glasses price aanushar dherai ramro xa n bhanda ni kam xa price i just loved it nani packaging k kura garnu parda ekdam ramro nani product pni ramro xa n nproblem kxa vaney ni chasma dami xa,positive,1
earphone baliyo xaina. futne ra chhtney bhaihaalxa,earphone baliyo xaina futne ra chhtney bhaihaalxa,negative,0
😍 got it and love it ! ❤️ suruma  tah la stickers ra charm tah raina xa aauta daekhayaera aarko bachyo 😫 lagyathyo but bhitra raixa 😝 ani aarko kura 6 ota charm hunu parnaema 4 ota matra pathaunu vako raixa 😞 otherthen that its wow 🥰,got it and love it suruma tah la stickers ra charm tah raina xa aauta daekhayaera aarko bachyo lagyathyo but bhitra raixa ani aarko kura ota charm hunu parnaema ota matra pathaunu vako raixa otherthen that its wow,positive,1
Charge Dherai tikdina Aru sabai thik xa❤️,charge dherai tikdina aru sabai thik xa,neutral,2
120 kg lai hunna dai lai gift dinu paro 😂😂😂,kg lai hunna dai lai gift dinu paro,neutral,2
Dherai ramro xa,dherai ramro xa,positive,1
dherai ramro lagyo. maile aru dherai use gare tara yo babbal lagyo,dherai ramro lagyo maile aru dherai use gare tara yo babbal lagyo,positive,1
Dami xa saman j hos socheko jatikoma,dami xa saman j hos socheko jatikoma,positive,1
dami xa order garda hunxa♥️,dami xa order garda hunxa,positive,1
"app ma connect nai hudaina, kvako ho",app ma connect nai hudaina kvako ho,negative,0
Ekdam ramro lagyo...color pani vaneko jasto pathaunuvo.thank you...,ekdam ramro lagyo color pani vaneko jasto pathaunuvo thank you,positive,1
Aakdam ramro xa 🫣,aakdam ramro xa,positive,1
good ramroi cha tara haat bhanda sano raicha☹️,good ramroi cha tara haat bhanda sano raicha,positive,1
ekdamai ramro lagyo... quality pani ramro xa .. loved it,ekdamai ramro lagyo quality pani ramro xa loved it,positive,1
Inaccurate picture description padhnu purchase garnu aagadi pura purple xa bhenta jasto 😑😑,inaccurate picture description padhnu purchase garnu aagadi pura purple xa bhenta jasto,negative,0
good ramro xa prize anusarko,good ramro xa prize anusarko,positive,1
derai tight xa phone halna garo xa but thikxa kam chalau sasto wala,derai tight xa phone halna garo xa but thikxa kam chalau sasto wala,negative,0
dami lagyo 😊,dami lagyo,positive,1
A31 bhanera A51 cover pathaidira thukka,a bhanera a cover pathaidira thukka,negative,0
Bag ramro xa,bag ramro xa,positive,1
Ekdamei Raamro xa.,ekdamei raamro xa,positive,1
ekdamsoft sretchable......dherai happy,ekdamsoft sretchable dherai happy,positive,1
100 ft vanya xa but extended only upto 75 ft.,ft vanya xa but extended only upto ft,neutral,2
Baal daami xa yo product...dhukka vayera order Garda hunxa,baal daami xa yo product dhukka vayera order garda hunxa,positive,1
dherai ramro xa kapda...lengh Ali kam xa so thulo height ko girls lai Ali na milna skxa,dherai ramro xa kapda lengh ali kam xa so thulo height ko girls lai ali na milna skxa,positive,1
chaldaina kharab xa,chaldaina kharab xa,negative,0
Awesome Product❤️\nahile Aayeko bela check gareko thikai chalyo Agari heram kasto rahixa\nalik dhila deliver vayo tara thikai x election ko karan le dhila vako hola\nthank you so much Seller ji\nand Daraj ji. 🤣🤣🤣🤣,awesome product nahile aayeko bela check gareko thikai chalyo agari heram kasto rahixa nalik dhila deliver vayo tara thikai x election ko karan le dhila vako hola nthank you so much seller ji nand daraj ji,positive,1
I love It 💞 derai ramro lagyo \nJay Shree Bholebaba,i love it derai ramro lagyo njay shree bholebaba,positive,1
1 year paxi bigryo,year paxi bigryo,negative,0
Ekdum man paryo feri magauxu,ekdum man paryo feri magauxu,positive,1
ekdam ramro lagyo❤️ delivery ni fast vayo sabai lay kinnu haii fully  satisfied xa❤️🥰,ekdam ramro lagyo delivery ni fast vayo sabai lay kinnu haii fully satisfied xa,positive,1
Charge Dherai tikdina Aru sabai thik xa❤️,charge dherai tikdina aru sabai thik xa,neutral,2
2 din mai bigriyo .,din mai bigriyo,negative,0
ekdam ramro chha,ekdam ramro chha,positive,1
ghar jastai taste xa manparyo 👍,ghar jastai taste xa manparyo,positive,1
expect Gareko jastai clean.. ekdam ramro raichha.,expect gareko jastai clean ekdam ramro raichha,positive,1
good. sabbai thik xa. As expected.,good sabbai thik xa as expected,positive,1
"Gemei Order gareko Geemy aayo, yo fraud vayana Ra?",gemei order gareko geemy aayo yo fraud vayana ra,negative,0
70cm ko diyo quality ramrai xa,cm ko diyo quality ramrai xa,positive,1
bag ramro lagyo 👌 pic ma dekhako jastai xa,bag ramro lagyo pic ma dekhako jastai xa,positive,1
Book thik xa😀,book thik xa,positive,1
Ekdamaii man paryoo,ekdamaii man paryoo,positive,1
auta matra charger aio  yeto garnu bhaiena ne hajur  \narko ko pani charger pathaunu paro,auta matra charger aio yeto garnu bhaiena ne hajur narko ko pani charger pathaunu paro,negative,0
ek dam ramro xa,ek dam ramro xa,positive,1
book ramro xa but mero ma pg 135 dekhi 512 samma gayev raixa and 512 dekhi last samma book nai double xa \nreturn mageko xu \n\nferi order garda ramro rw complete aahoss,book ramro xa but mero ma pg dekhi samma gayev raixa and dekhi last samma book nai double xa nreturn mageko xu n nferi order garda ramro rw complete aahoss,negative,0
Akdam ramro cha 😍,akdam ramro cha,positive,1
Damaged,damaged,negative,0
babal xa,babal xa,positive,1
glue Ali ramro vayena ani tyo tar jodni ulto kun ho sulto kun ho vanerw dekhauna Pani important xa mero 1 ta yetikai waste gayo tei tha na vayera Maya lera aako najikai KO pasal batw ani glue Pani ramrobanaunu matra product ramro xa,glue ali ramro vayena ani tyo tar jodni ulto kun ho sulto kun ho vanerw dekhauna pani important xa mero ta yetikai waste gayo tei tha na vayera maya lera aako najikai ko pasal batw ani glue pani ramrobanaunu matra product ramro xa,negative,0
"An okay... pasal ma leko Vaya ramrai quality authyo... Purano thotro stock vidayara swastha sanga khelbad garne online Lai kada karbahi garnai parxa, hamile ya Yo Daraaz ko consumer group le. vayana yasto",an okay pasal ma leko vaya ramrai quality authyo purano thotro stock vidayara swastha sanga khelbad garne online lai kada karbahi garnai parxa hamile ya yo daraaz ko consumer group le vayana yasto,negative,0
bag ramro lagyo 👌 pic ma dekhako jastai xa,bag ramro lagyo pic ma dekhako jastai xa,positive,1
120 kg lai hunna dai lai gift dinu paro 😂😂😂,kg lai hunna dai lai gift dinu paro,neutral,2
"call garda sound ramro sunindaina, microphone le ramro kaam gardain. songs sunna matrai kaam lagchha.?",call garda sound ramro sunindaina microphone le ramro kaam gardain songs sunna matrai kaam lagchha,negative,0
ekdam ramro lagyo malai hajurharule Pani purchase garda hunxa,ekdam ramro lagyo malai hajurharule pani purchase garda hunxa,positive,1
earphone baliyo xaina. futne ra chhtney bhaihaalxa,earphone baliyo xaina futne ra chhtney bhaihaalxa,negative,0
5001000 ko note nai naaatdo raix ta \nLina matrai vayo,ko note nai naaatdo raix ta nlina matrai vayo,negative,0
gr,gr,positive,1
full charge huna 5 hour lagxa malai chahi manparyo,full charge huna hour lagxa malai chahi manparyo,positive,1
bad quality 1 barsha pani nachilikana dekhauna chadyo. mero data haru sabai gayo.,bad quality barsha pani nachilikana dekhauna chadyo mero data haru sabai gayo,negative,0
damii,damii,positive,1
Damage paryo batti nai baldaina tw,damage paryo batti nai baldaina tw,negative,0
2 litre ko bhanera order gareko.. auda 1.8litre ko matra aayo,litre ko bhanera order gareko auda litre ko matra aayo,negative,0
Build quality ramro xw🌙\nDelivery chai ali dhila gardinu vayo🫡\nTwrw saman ramro xw worth it💰,build quality ramro xw ndelivery chai ali dhila gardinu vayo ntwrw saman ramro xw worth it,positive,1
colour  ali chado jany raixa,colour ali chado jany raixa,negative,0
expectations vs reality,expectations vs reality,negative,0
daami xa,daami xa,positive,1
Charger fult parekox ।,charger fult parekox,negative,0
12 din mai colour ukeyara gyo,din mai colour ukeyara gyo,negative,0
dami lagyo ekdam thik xa ☺️,dami lagyo ekdam thik xa,positive,1
Ekdam dami🔥🔥🔥🔥🤑,ekdam dami,positive,1
2xl leko. thulo vayo. XL size sanga exchange garna milxa?,xl leko thulo vayo xl size sanga exchange garna milxa,negative,0
hello namaste .\nmaele newborn ko shoes order gareko ulto parexa  return garnu paryo,hello namaste nmaele newborn ko shoes order gareko ulto parexa return garnu paryo,negative,0
"Euta kattu ko silaai bigreko chha, online ma yei samasya bhairachha ke, bigreka defective piece saltaune seller ko behora le garda online shopping badnam chha. Daraz is great tara jaba samma sellers ko niyat sudhranna estai bhairanchha. I know packaging garne ko galti hola, sahi ji le ali kada urdi dina paryo, \""online delivery ko lagi pathaune san ko quality RAMRO huna paryo\"" bhanera. Customer sgadi chhaina inspect garna bhandaima thagi ra hepai ko niyat rakhna bhayena. Return policy chha, i know, tara euta jabo saman ko pachhadi kati din kudnu ke hami!? Euta naramro, aru duita ramro chha. Chij daam anusar thik chha.",euta kattu ko silaai bigreko chha online ma yei samasya bhairachha ke bigreka defective piece saltaune seller ko behora le garda online shopping badnam chha daraz is great tara jaba samma sellers ko niyat sudhranna estai bhairanchha i know packaging garne ko galti hola sahi ji le ali kada urdi dina paryo online delivery ko lagi pathaune san ko quality ramro huna paryo bhanera customer sgadi chhaina inspect garna bhandaima thagi ra hepai ko niyat rakhna bhayena return policy chha i know tara euta jabo saman ko pachhadi kati din kudnu ke hami euta naramro aru duita ramro chha chij daam anusar thik chha,negative,0
